id	text	source	keyword_cat	ws_label	gpt_label	llama_label	tier	majority_label	agree_count	ws_confidence
15159	وشيوعي كمان اي شي احمر انا معاه	old_twitter	random_no_keyword	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
15174	ولاية خراسان بتوفيق الله تعالى، استهدف جنود الخلافة قاضيا لميليشيا طالبان المرتدة، في الناحية 2 بمدينة جلال اباد ، بطلقات مسدس، ما ادى لمقتله، ولله الحمد	war_corpus	religious_sectarian	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
15229	إذا أراد "القراي" أن يموت على دين شيخه الخصي فله ذلك والله	old_twitter	violence_reporting	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.0
15312	نشيد السودان: طلع الفقر علينا بعدما اشتد الصراع وجب الموت علينا في منازلنا جِياع أيها المسؤول فينا لم يعد أمرك مطاع انت أغرقت السفينة أنت مزقت الشراع قد شربنا كأس ذل حين دمرت البلاد فستحلونا حفاة واستباحونا الرعاع ايها الانصار يكفي الوطن ياناس ضاع مـوتنا حـقآٌ ولكــن موت أ خداع	old_twitter	violence_incitement	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
15331	متحرك الشهيد عرديب استلام هاون 120و 2 مدفع كورنيت بعلم دويلة الشر وتدمير 2 عربه قتالية للعدو	war_corpus	threats	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
15342	لا تحلموا بعالم سعيد ما لم يسقط آخر كوز وآحر طالب حكم ويلا نواصل الاعتصام قدااااااااااااااااااااااااااااااااام ورا ضلام مطالبنا لسه في محلها ما دايرين أحزاب وجلاكين مكنكشين دايرين حكومة خبراء تكنوقراط #اعتصام_القياده_العامه #مدن_السودان_تنتفض	old_twitter	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
15345	التاجر ده الببيع ويشتري فاذا الكيزان اشترو الدين انت داير تبيعو يعني برضو تاجر تسقط بس اها تاني عندك شنو	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
15359	لي لي ﻳﺎ ﻣﺠﺎﻫﺪ ﻣﺎ ﺗﺘﻘﺪم ﻟﻠﺤﻮر و اﻟﺠﻨﺔ ﺗﻜﺴﺐ ﺗﻐﻨﻢ ﻟﻜﺘﺎﺏ اﻟﻠﻪ ﺍﻗﺮى و اﻓﻬﻢ ﻗﻮﻡ ﻟﻴﻠﻚ ﺑﺎﻛﺮ ﻛﻰ ﻻ ﺗﻨﺪم ﻻﺯﻡ ﺍذﻛﺎرك ﺑﻴﻬﺎ ﺍﺗﻜﻠﻢ ﻟﺮﺳﻮﻟﻚ ﺻﻠﻰ ﻳﻨﺰﺍﺡ الهم لي كلاشنكوفك والجيم افهم في الراس تنشينك لا لا ترحم	war_corpus	random_no_keyword	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.0
15380	اي مذبحة اتمنى لو خبَّرتنا المزيد ، اكون ممتنة شاكرة #تسقط_بس	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.0
15453	ابناء الماهرية داخل مدني يعتقلون قائد مسيري ويعتدون علية بالضرب المبرح لعدم تنفيذ اوامر قائد رزيقي وشتم قائد اخر ماهري	war_corpus	hate_tribal	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.0
15464	كتاحه بعنوان ، م تنظفوا بيوتكم الفتره دي	war_corpus	violence_incitement	HATE	NEUTRAL	OFFENSIVE	3	NO_MAJORITY	0	1.0
15486	المكنة الأمنية الحمت معسكر الشر ال30 سمة الفاتت مكنة كبيرة وتقيلة جدا... نفس المكنة القاعد تجيب في اجله هسي. الناس دي عاثت في السودان فسادا ودمروا الاقتصاد لمرحلة ما لاقيين قروش يدورا بيها حمياتهم حاليا. حيدفعوا من جيوبهم؟ لا، الحرامي ما بدفع من جيبه. نواصل ضغط قرربنا #تسقط_بس	old_twitter	violence_incitement	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
15521	الله اكبر الله اكبر الله اكبر منصورين باذن الله تعالي الله ناصرنا ولا ناصر لهم جغم المرتزقة المبارك انتهت الاقامه يادعامه حيا الله الابطال عاشت القوات المسلحة السودانية	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
15534	موسيقا عظيمة جداً كناوة موسيقى العبيد مثلاً	old_twitter	hate_tribal	HATE	NEUTRAL	OFFENSIVE	3	NO_MAJORITY	0	0.673
15573	والله نفس الاحساس اول شي حساب جديد وتاني شي شغال فرنسي وتالت شي ما فضل الا يقولو بكرة الحكومة حتجيب شياطين و يضربونا بيهم	old_twitter	dehumanizing	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
15608	قروش البترول السوداني الذي لم يخضع لمراجعة وما خفي أعظم تجار الدين شعارهم،،، لا لدنيا قد عملنا نحن للدين فداء يابرهان اضبط حرامي كبير والدة كان صاحب (كارو) في قري الشايقية والكارو هدية وليس ملك حر #لم_تسقط_بعد #تسقط_بس	old_twitter	hate_tribal	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.0
15646	لحظة تاريخية ان شئنا او ابينا من هذا لحظة اتاكدت تماما هذا نهاية كيزان و سيسقطون بدون رجعة و هذا الثورة منتصر منتصر تحيه لجميع الثوار و تحيه خاسة خاسة لثوار عطبر الذين حرقو وكر الكيزان و زرعو الثقة في نفوس باقي الثوار ثورة_مستمرة_حتي_تحقيق_جميع_اهداف_الثورة	war_corpus	gender_hate	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
15660	ناس صالحه هجيليجه اعملوا حسابكم جاييكم تاتشر غير بكاسي الأمن ربنا يعينكم #موكب14مارس #تسقط_بس	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
15694	#يحدث_الآن اشتباكات بين كلاب الامن ومتظاهرين خرجو للشوارع يهتفو باخذ الثار للشهداء #السودان_ينتفض #جمعة_الشهداء #أبينا	old_twitter	revolution_terms	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
15701	بمبان نرجعو ليه طوب نرجمو بي تاتشر نقلبو بي بنطلون نقلعو ليه درقه نكسرو ليه حكومه نسقطو ليه #تسقط بس	old_twitter	profanity	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.0
15714	تطقوهم و تلموههم كيمان كيمان يعدك دبلو ليهم	war_corpus	profanity	NEUTRAL	OFFENSIVE	HATE	3	NO_MAJORITY	0	1.0
15728	لا يجوز للطالب المسلم الحصول على علامات كامله فى الامتحان	old_telegram	random_no_keyword	NEUTRAL	OFFENSIVE	HATE	3	NO_MAJORITY	0	0.0
15732	قوات العمل الخاص بمنطقة امدرمان العسكرية بالقوات المسلحة السودانية تطهر محور سوق قندهار من مليشيا اسرة دقلو الارها_بية وتؤمن المتاجر والممتلكات العامة والخاصة محور جنوب و غرب امدرمان ١٥ ابريل ٢٠٢٥م فيديو السودان القوات_المسلحة_السودانية المقاومة_الشعبية تحت قيادة القوات المسلحة نحن في الشدة باس يتجلى حرب_الكرامة الذكرى_٦٩_للاستقلال RapidSupportIsTerroristMilitia على الفيسبوك	war_corpus	violence_incitement	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
15755	ما شغلتك افتكر اخش لايف مع منو	old_twitter	violence_incitement	HATE	NEUTRAL	OFFENSIVE	3	NO_MAJORITY	0	1.0
15776	انت_فاهمني ابطال العمل الخاص المدرعات في احد المحاور نجحوا في تطهير الاحياء حتى منطقة الدباسين من مرتزقة المليشيا، وهم الان متقدمون بثبات وبسالة نحو الكلاكلات نصر_من_الله_وفتح_قريب امن_يا_جن	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
15797	بعد خشينا منطقية ملكن المرتزقه العفن ديل جو هاجمين علينا لكن بحمد الله وتوفيقه وعزم الرجال وثباتهم اخوانكم صدو الهجوم والغنايم 12عربيه وموت بالجمله تابع قناة السودان علي الواتساب whatsapp com channel 0029VbAeJWtElagyZ8UbnC0E تابع قناة السودان علي تلغرام	war_corpus	violence_reporting	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
15806	مليشيا الدعم السريع بدات في تفجير و تدمير مصفاة الجيلي من الداخل ، باحراق خزان استقبال الخام من هجليج في وحدة التقطير الجوي ملايش مرتزقة قناة كرري علي تلغرام	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
15829	الاستنفار_لدحر_الاستعمار تسليح_المستنفرين_مطلب_شعبي لا_تفاوض_على_دماء_الشهداء الناس تنشر الهاشتاق دي في اي مكان عاوزنوا يصل الي كل العالم	war_corpus	violence_reporting	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
15836	يكفي أنكم بليتوا السودان بحكومة الانقاذ وانتم طرف أصيل به وانتم سبب في قتل الشهداء تسقط بس	old_twitter	violence_reporting	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
15842	قيل لإعرابي هنالك حريق بالقصر الجمهوري قال لهم والله ما همني ذلك لو رأيت الترابي طلع من قبره وحرق لستك في القصر ، موكب بكرة قائم قائم طبعا الاعرابي من المارقين الشيوعيين البعثيين فازلين جيلسرين #تسقط_بس #الشارع_بس #بكرة_الموكب	old_twitter	violence_reporting	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
15852	مداهمة اوكار للسحرة من قبل رجال الحسبة قال تعالى واتبعوا ما تتلوا الشياطين على ملك سليمان وما كفر سليمان ولكن الشياطين كفروا يعلمون الناس السحر وما انزل على الملكين ببابل هاروت وماروت وما يعلمان من احد حتى يقولا انما نحن فتنة فلا تكفر قال رسول الله حد الساحر ضربة بالسيف	war_corpus	dehumanizing	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
15865	شباب الترس: يا كوز يا كوز هنلاقيك #اعتصام_القيادة_العامة #لم_تسقط_بعد #مدن_السـودان_تنتفض	old_twitter	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
15871	عاهدتني ان لا تميل عن الهوى وحلفت لي يا غصن ان لا تنثني هب النسيم ومال غصن مثله اين الزمان واين ما عاهدتني جاد الزمان وانت ما واصلتني يا باخلا بالوصل انت قتلتني واصلتني حتى ملكت حشاشتي ورجعت من بعد الوصال هجرتني	war_corpus	violence_incitement	HATE	NEUTRAL	OFFENSIVE	3	NO_MAJORITY	0	0.82
15883	احمد ادورب الناطق العسكري لمليشيات مناوي عندما قبضو الدعامة في معركة قوز دنقو واطلقو سراحة 2020 وجهاز والجيش قتلوا كل اسرى الحركات المرتزقة ولكن اخلاق الدعم السريع اطلقت كل اسرى مليشيات مناوي وجبريل في احتفال بحضور حميدتي والهادي ادريس ومناوي 2020 في امدرمان سجن الهدي	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
15905	لتتم إعادة أفراده للعمل ضمن نفس القسم سيء السمعة والأفعال مرة أخرى رغما عن الجميع بقرار وزاري صادر من وكيل الوزارة في تصرف ينم عن إصرار الثورة المضادة على الحفاظ على أسلحتها وعتادها لتقويض خطى الثورة الماضية في طريق الحرية والعدالة والسلام. #حكومه_حمدوك #تحديات_الفتره_الانتقاليه	old_twitter	profanity	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
15915	الاشاوس من امام القصر الجمهوري يرسلون البشريات للشعب السوداني ويتوعدون بحسم جيش الحركة الاسلامية The valiant soldiers of the RSF extend their greetings to the Sudanese people from the Republican Palace emphasizing their commitment to resolve the army of the Islamic movement معركة_الديمقراطية حراس_الثورة_المجيدة	war_corpus	threats	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	0.876
15928	الما بيقعد في بيتو كوز الما بيغسل يدينو بالصابون اقل شيء ل٢٠ ثانية كوز الما بيخت مسافة بينو و بين الناس كوز الما بياخد الوباء ده بجدية كوز الشايف انو أشفت من انو تجيهو كورونا كوز بليد بلادة الجن استهتارك فيهو خطر ليك و للحوليك #كورونا_السودان	old_twitter	profanity	HATE	OFFENSIVE	NEUTRAL	3	NO_MAJORITY	0	0.842
15932	لا سلم الله دويلة الشر الامارات لاسلم_الله_الامارات	war_corpus	threats	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
15940	رئيس مجلس السيادة عبد الفتاح البرهان المعركة التي يشارك فيها كل الشعب السوداني ستنتهي بهزيمة التمرد وحلفائه السياسيين لن نسامح التمرد على جرائمه التي ارتكبها بحق الشعب السوداني قناة كرري علي تلغرام	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
15946	بمشاركة نائب رئيس مجلس السيادة الانتقالي الالية الاقليمية لمراقبة الاتفاق الاطاري للامن والسلم متضامنون مع الشعب السوداني في الحرب التي شنتها المليشيا المتمردة ونرفض التدخلات الخارجية في الشان السوداني فضلا عن ضرورة وقف تسريب وتمرير السلاح والمرتزقة للسودان واستهداف المنشات والمدن السودانية بالمسيرات	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
15953	(نص معلقة شاي كده )في البالون والخل في القروره (وما تكتري الخل )تختي الفوهه بتاعت البالون في القارورة كده الكربونات بتنزل في الخل وبتنفخ البالون امسكي واربطي وفكي ..ح نكتب شنوطيب ..شعارات الثورة ..اعلان للمواكب ...اي شيء ...الموعد بكرة الساعه منقول من منبرشات #تسقط_بس	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
15956	الجيش جيش السودان الجيش ما جيش كيزان انهاء تعدد الجيوش وتجيير واختطاف قوات الشعب المسلحة من قبل طغمة الفاسدين والمجرمين من جنرالات نظام البشير مليونية6ديسمبر لاتفاوض_لاشراكة_لاشرعية	war_corpus	humanitarian	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	0.528
15985	الفاسدين اصحاب المصالح والمنتفعين الوالغين في الفساد والاجرام ، فيتم حصر كل هذه البشاعة والاجرامية في مبالغ مالية وجدت بغرفة داخل قصره اننا من موقع الشعور الوطني، وبحق اهلنا من الضحايا والنازحين والمشردين والمهجرين، وتضحيات الشباب الثائر، ووفاء للشهداء ورفاقهم واسرهم؛	war_corpus	violence_incitement	HATE	NEUTRAL	OFFENSIVE	3	NO_MAJORITY	0	1.0
15997	ده شاف تقاليد الاسلام الحقيقية في ساحة الاعتصام البترغب في الدين السماحة ، مش دين الكيزان القتل والسرقة والتعزيب #اعتصام_القيادة_العامة #مدن_السودان_تنتفض	old_twitter	hate_political	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.576
16038	ولاية العراق ديالى صور جانب من حرق منازل واليات للرافضة المشركين بهجوم لجنود الخلافة قرب خانقين	war_corpus	religious_sectarian	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	0.772
16047	لو كنت مطلعكم كيزان ما كان قلت ليكم انا معاكم بس خارج نطاق التحزب	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
16061	بوت التعليقات اريد عمره رمضان قالو دعوه اربعين شخصا مستجابه حلفتكم ادعو لي Br o o يارب يارب يارب يارب ربنا يكتبها ليك وانا عاوزة عمرة رجب	war_corpus	violence_incitement	HATE	NEUTRAL	OFFENSIVE	3	NO_MAJORITY	0	1.0
16068	الاشاوس من الخرطوم افشلنا مغامرات الفلول اليائسة وسنحطم كافة معاقل الارها ب The brave RSF soldiers from Khartoum We thwart the desperate attempts of the remnants and we will dismantle all strongholds of terr orism معركة_الديمقراطية حراس_الثورة_المجيدة	war_corpus	violence_reporting	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
16075	التمكين الذي غطس حجر البلد #تسقط_بس	old_twitter	hate_political	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
16096	تواصلت الوقفات الاحتجاجية لموظفي شركة الخدمات المصرفية الالكترونية EBS رفضا للانقلاب العسكري و دعما للوقفة الاحتجاجية لموظفي بنك الخرطوم، الذين فقدوا زميلهم الشهيد محمد عبد الرحيم اثر رصاصة حية في احداث انقلاب 25 اكتوبر ٤ نوفمبر الردة_مستحيلة SudanCoup SudanBlackout	war_corpus	dehumanizing	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
16127	ولاية خراسان بتوفيق الله تعالى، فجر جنود الخلافة عبوة ناسفة داخل محل لجاسوس للاستخبارات الافغانية المرتدة، في مدينة كابل امس، ما ادى لمقتله، ولله الحمد	war_corpus	religious_sectarian	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
16133	حين يحدثك الكوز عن الإنسانية فأعلم أنه عجز عن قتلك... وحين يستجدي مشاعرك فأعلم أنه فشل في إرهابك... وحين يكلمك عن الشرعية فثق أنه فشل سياسيا. #الثوره_مستمره #مليونية18أبريل #اعتصام_القياده_العامه #مدن_السودان_تنتفض	old_twitter	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
16134	عنوان الله اكبر قوات المقاومة الشعبية في شرق الجزيرة تدخل بقوة الى ساحة طوفان الجزيرة، لتكتب الفصل الاخير في المعركة بخطط استراتيجية دقيقة وتكتيكات تحمي المدنيين وسط المليشيا، التقدم مستمر نحو تطهير كامل باقل تكلفة النصر قريب باذن الله ،	war_corpus	violence_incitement	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
16139	أحلام الشعب لا يمكن أن تضيع ولن تضيع لكن الذي يريد أو يقصد شيئ يقوله بوضوح بعيدا عن تجريم الأبرياء وتحميل الضحايا وزر السفّاحين والمجرمين #الثوره_مستمره #تسقط_بس #مدن_السودان_تنتفض	old_twitter	profanity	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
16142	افتكر اكثر وقت الناس بفكروا فيه في الانتحار لمن يكونوا معصورين في الشغل....	old_twitter	violence_incitement	HATE	NEUTRAL	OFFENSIVE	3	NO_MAJORITY	0	1.0
16143	هجمت صباح اليوم الحركه الشعبيه علي الكويك ٣٠كيلو من كادقلي تم بحمدالله دحرهم وتدمير دبابه واستلام عربه قتاليه كامله وسليمه وخلفت ورائهم ٨٠ قتيل كما تعامل نسور الجو مع الهاربين منهم نصر من الله وفتح قريب بحول الله وقوته ننتصر	war_corpus	violence_reporting	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
16160	اكتر قوات قامت بي إبادات عرقية هي الجيش.. الفي اول تغريدة انت طالبت اوروبا يقدم ليهم الدعم في المهام ديك بعد الجيش بجي جنجويد موسى هلال ثم بعديهم بجي الدعم السريع وكتائب الدفاع الشعبي وهيئة العمليات وشرطة الإحتياط المركزي ودي كلها قوات نظامية يعني وما زالت تعمل..	old_twitter	hate_tribal	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	0.695
16163	يا جماعه الود دا كنتو ظالمو ياخ الود متصور مع صقور يااخ	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	HATE	3	NO_MAJORITY	0	1.0
16165	الاولى بالمحاربة هم اكلى المال العام وزبانية الفساد وظاهرة بنات الليل يمكن حلها بتوفير العيش الكريم للمواطنين	old_twitter	profanity	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.0
16178	لقد تعبنا ياصديقي لكن لا أحد يستطيع الإستلقاء أثناء المعركة الف رحمه ونور على جميع شهداء بلادي #لم_تسقط_بعد #إعتصام_القيادة_العامة #تسقط_بس	old_twitter	violence_reporting	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
16221	الجيش وقف معه الشعب ضد البشير والكيزان وبعدين مافي سوداني قلبو على بلدو يخون جيش بلدو ومافي داعي نتاجر باسم الشهداء نحنا لمن طلعنا مظاهرات من اول يوم قاعدين نقول تسقط بس وحرية سلام وعدالة وحتى الشهداء ماماتو وكانو بيقولو قوى الحرية والتغير تحكم البلد	old_twitter	humanitarian	OFFENSIVE	NEUTRAL	HATE	3	NO_MAJORITY	0	0.528
16240	دي تصرفات بعض النااس الما عاجبه الضباط الله يرضى عليكم احترموا أهل الشهداء و الضباط ديل شير للتويته دا لأي زول بشوفهاا وعوا النااس عليك الله #مدن_السودان_تنتفض #اعتصام_القيادة_العامة	old_twitter	threats	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
16245	مطعم القوات المسلحة ادارة الفريق اول ركن عبدالفتاح البرهان جيش_واحد_شعب_واحد دحر_المليشيا معركة_الكرامة	war_corpus	hate_tribal	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
16248	الابيض اب قبة فحل الديوم. #مليونيه30يونيو	old_twitter	profanity	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
16270	يلا يا جيش قدام مافي حاجه بتشغلنا من تحرير النهود و بارا	war_corpus	random_no_keyword	NEUTRAL	OFFENSIVE	HATE	3	NO_MAJORITY	0	1.0
16286	رمضان كريم عليكم كلكم ، وينعاد علينا وعليكم بالصحه والعافيه وسودان حُر خالي من الكيزان أن شاء الله	old_telegram	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
16305	شكراً عبدالله ، ممكن نسجل في عضوية الحزب عشان نسقط الامام في المؤتمر القادم	old_twitter	profanity	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
16315	القوات المسلحة تصد هجوما مزدوجا من مليشيا الحركة الشعبية الحلو والجنجويد على منطقة كيقا الخيل بولاية جنوب كردفان ، تم حصر 84 قت يل من مرتزقة الحلو والجنجويد هربوا وتركوا العشرات من جرحاهم وعتادهم ومركباتهم قشم فووووق	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	0.587
16330	حكومه الكوز تسقط بس حكومه العسكر تسقط بس حكومه الجوع تسقط بس #تسقط_بس	old_twitter	hate_political	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.576
16335	المرتزق الرائد خلا حامد كوماي قائد القوة التي تم سحقها من قبل ابطال الهجانة في الهجوم على الابيض اليوم هجانة_ابريش	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
16365	#الأن جمب مستشفى امدرمان التعليمي يوجد أكثر 20تاتشر و الامنجية حايمين برجولهم تسقط بس	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
16366	ابادة كميات من الزبادى منتهى الصلاحية بعد تلاعب الشركة المنتجة فى ديباجة الصلاحية. #الفساد_في_السودان	old_twitter	violence_incitement	HATE	NEUTRAL	OFFENSIVE	3	NO_MAJORITY	0	0.811
16375	ولاية العراق كركوك بتوفيق الله تعالى، كمن جنود الخلافة لعناصر من الحشد العشائري المرتد، قرب قرية الحوايج بمنطقة العباسي اول امس، واستهدفوهم بالاسلحة الرشاشة، ما ادى لمقتل 3 منهم واصابة 2 اخرين بجروح، ولله الحمد	war_corpus	violence_reporting	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
16379	لساتك مولعة في شارع المطار بالقرب من منزل الشهيد محجوب #موكب26مارس	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
16406	هؤلاء يرون سبب ازماتنا الاخلاقية والاقتصادية والسياسية فى ملابس النساء	old_twitter	random_no_keyword	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.0
16413	اسي محجوب كان يكون راجع البيت وشايل لي امو هديةوعبد العظيم بي ضحكتو السمحة ديك راقد مع امو في الحوش ويتونسووهزاع يغني لي امو...وسنهوري قالد امو وراقد جمبها في السريروالفاتح يشرب شاي المغرب معاهاواحمد الخير يحكي ليها عن المدارس ودورها في الحراكتسقط بس يا حارق حشا الامهات #تسقط_بس	old_twitter	hate_tribal	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
16432	يوسف عبدالمنان يكتب لماذ هم قطيع اجرب السودان اليوم_نيوز عاجل اليوم نيوز نافذتك على اخر الاخبار والمستجدات	war_corpus	neutral_news	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
16470	متوقعين شنو من اخت بلادي ومتاكد ٩٠ في المئة حيزعلوا من اي كلام عن تعامل هذه الدويلة الصليبية	war_corpus	religious_sectarian	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
16485	و دي الحالة بقبضو في الكيزان بس و البلد حالها واقف لسا الناس ما بدت شغل	old_twitter	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
16495	ويظنون انك منطفئ، وانت جمر ان اشتدت الريح احرقت ظنهم	war_corpus	violence_incitement	HATE	NEUTRAL	OFFENSIVE	3	NO_MAJORITY	0	1.0
16513	النائب العام يصدر اوامر قبض في مواجهة مريم الصادق وعبدالله حمدوك وياسر عرمان وخالد سلك واخرون بتهمة اثارة الحرب ضد الدولة والتعاون مع المليشيا	war_corpus	hate_tribal	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
16514	في الساعات الاخيرة من الليل ، قامت قواتنا الجوية بسلسلة من الغارات المركزة ضد تجمعات وتمركزات ميليشيا الدعم السريع الارهابية في كبكابية والاجزاء الشمالية و الشرقية من الفاشر نتج عن ذلك تدمير عدد من مركبات الميليشيا و قتل العشرات من المرتزقة	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
16521	الثريد دا الليله حيونسني شديد	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	HATE	3	NO_MAJORITY	0	1.0
16533	قوات العمل الخاص في منطقة الكدرو العسكرية تستمر في حصار مرتزقة العدو وتنفذ عمليات نوعية وتدمر مركبات قتالية وتستلم مركبة وتقت_ل العشرات في الكدرو وشارع الجيلي	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
16552	والله رجالة يستقبلوهم مع علي كيف زول٠ وبعدين هم م بينزحوا لانو السودان دا حق الكل سواء مسيرية رزيقات حوازمة جعلية شوايقة ٠ الخ الخ	war_corpus	hate_tribal	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.0
16570	السوخوي بدات ضرب من غير هوادة دعواتكم	war_corpus	violence_incitement	HATE	NEUTRAL	OFFENSIVE	3	NO_MAJORITY	0	1.0
16572	يحدث الان الشرارة الاولى لندن من امام رئاسة الوزراء سبت_الغضب_للفاشر الامارات_تبيد_شعب_السودان تابع قناة المراسل السوداني علي الواتساب whatsapp com channel 0029VbAeJWtElagyZ8UbnC0E تابعنا في التلغرام	war_corpus	neutral_news	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
16579	كفارة تقول تسقط بس خمسين مرة	old_twitter	religious_sectarian	HATE	NEUTRAL	OFFENSIVE	3	NO_MAJORITY	0	0.639
16585	جماهير الشعب السوداني ترفض وتقاوم الانقلاب العسكري اغلاق الشوارع الرئيسية والفرعية بالمتاريس واعلان العصيان_المدني_الشامل والدعوة الى مليونية30اكتوبر شمبات، الخرطوم بحري 27 اكتوبر 2021 العصيان_المدني_الشامل انتهاكات_ومجازر_الانقلابيين	war_corpus	violence_reporting	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
