id	text	source	keyword_cat	ws_label	gpt_label	llama_label	tier	majority_label	agree_count	ws_confidence
23024	القصه انو ولد اختي قاعد في منطقه جمب الحاج عبد الله الزول دا شال تلفونو اتصلنا ليهو الصباح ردا لينا هو قال لينا انا م معاهو ودا تلفونو معاي وبقا يتجرجر وما برد وتاني قال لينا فتشو ولدكم بي اي طريقه شوفو حي ولا ميت وقفل الخط	war_corpus	hate_tribal	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
23025	احلى عالمة فلك ولا ايه	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
23026	“لماذا لم يرفض الكون نفسه، لماذا لم يمت انتحارًا، أو اشمئزازًا مما يمارس ويواجه ويرى؟ لماذا لم يمت حزنًا على المتألمين والمقهورين” عبدالله القصيمي	old_twitter	hate_tribal	OFFENSIVE	NEUTRAL	OFFENSIVE	2	OFFENSIVE	2	1.0
23027	نحن ننتصر لأننا متقدمين في معركة الوعي.. وعدوك لا يستطيع تجهيل شخص بعد أن يمن الله عليه بالمعرفة.. لكنه يحاول تحييذ من لم تصل اليه.. او تجهيله ان استطاع وهو شغال في السكة دي بكل قوته..وعليه النصر معقود بالتوعية بالحقوق.. وتفتيح الا هان والبصائر.. #تسقط_بس #انشر_الوعي #انشر_وافرح	old_twitter	violence_reporting	NEUTRAL	HATE	NEUTRAL	2	NEUTRAL	2	1.0
23028	لو بتقطع الزلط بالطول ما بشتريها	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	NEUTRAL	2	NEUTRAL	2	1.0
23029	مروان الشيخ بكري الجاك في لحظة تجلي يثبت سردية دعم الدويله للمليشيا الحمد لله الذي اجرى الحق على يد اهل الباطل لستم امنين لا_سلم_الله_الامارات الامارات_راعية_الارهاب الامارات_تقتل_شعب_السودان	war_corpus	violence_reporting	OFFENSIVE	HATE	HATE	2	HATE	2	1.0
23030	مالك ما ضربت لي الليله كان السني شغال وانا نسيت (وانا محمد كمال عشان ماتتزاعطو فيني)	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
23031	هروب قيادات المتمردين واستسلام بعضهم	war_corpus	hate_political	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
23032	ـ«هل تعرف؟ مستحيل أن يكلم (حسن) أمه بهذه الطريقة الوقحة».	old_telegram	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	0.0
23033	قناة i24 العبرية اعتقلت قوات الامن شقيق المتحدث باسم الجناح العسكري لحركة حماس، ابو عبيدة، قبل اشهر	war_corpus	hate_tribal	HATE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	0.673
23034	والله هو معلم واخر تلاته مواسم مع برشلونه كان شاذ عديل لدرجه الناس كانو بطالبو يكون اساسي في المنتخب	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	NEUTRAL	2	NEUTRAL	2	0.0
23035	اصلا ما كان حيجي فيني حلو كفيت ووفيت انت	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	0.0
23036	ديل منو كيزان ولا شنو؟	old_twitter	hate_political	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	2	1.0
23037	فجر القوة يحطم الهمجية قواتكم تضرب المتمردين المخمورين والمخدرين ضربات صباحية موجعة من خلال القصف الجوي والمدافع الثقيلة في محاور غرب امدرمان وجنوب الخرطوم جاري حصر جثثهم وخسائرهم الفادحة في العتاد لن نتهاون ابدا، السودان	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
23038	انت فوضاي و طمانينتي في ان واحد _ Moo7a	war_corpus	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	0.0
23039	سفارة السودان في عمان تصدر تنويها بشان التاشيرات تابعنا علي تلغرام	war_corpus	dehumanizing	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
23040	الحسد تمني زوال النعمة الحق(ود كثير من أهل الكتاب لو يردونكم من بعد إيمانكم كفارا حسدا من عند أنفسهم من بعد ما تبين لهم الحق)http://Quran.to	old_twitter	religious_sectarian	HATE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	0.671
23041	اخدت شنطنتها طلعت تلفونها بتتصل على هيثم لكن ما رد على اتصالاتها	old_telegram	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	0.0
23042	ويجيك واحد عبيط يقوليك انضربنا رصاص من جهت المتظاهرين رتم واحد مابغير دي عقليتهم مابتتغير اتربو على كده عشان كده ثورتنا دي مابتقدرا يامجلس ارحل ياخ #مليونيه30يونيو #تسقط_بس #ثورتنا_مابتقدرا	old_twitter	revolution_terms	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	2	1.0
23043	عند السودانية، ثقافة إمتلاك حيوان اليف دي مرتبطة بالخواجات بس كل يوم بطلع امشي الكلب بجوا مارين جمبي ويتخلعو ب "وعليكم السلام"	old_twitter	humanitarian	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
23044	الحمدلله عارف نفسي قول انت فلس ليك شقه قير ملابس واتريح من الدرج لاحوله	war_corpus	gender_hate	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
23045	والله ما تعرفي نايمة وعيانة في امانتين الله	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
23046	انتكاسة شديدة و الله مضروبين	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
23047	.انا بجي الجمعة بليل م بتاخر	old_telegram	profanity	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
23048	مصادر متطابقة ل الشرق اجتماعات مستمرة بين الحكومة واطراف سلام جوبا من اجل التوصل الى تفاهمات حول تشكيل الحكومة المرتقبة وتوزيع الحقائب الاجتماعات تعقد تارة مع المكون العسكري، واخرى مع رئيس الوزراء الدكتور كامل ادريس تابع قناة السودان علي الواتساب whatsapp com channel 0029VbAeJWtElagyZ8UbnC0E تابع قناة السودان علي تلغرام	war_corpus	humanitarian	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
23049	طيب ي شباب بعد م خلصت الكلام ده كلو ال5 تون الاولى دي بقدر احولها لي Usdt واسحبهاا عادي؟؟	war_corpus	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	0.0
23050	بحس بيها أحسن من النسخة الأولى	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
23051	انتقم بنجاحك اقتل بصمتك عاقب بغيابك انتصر بابتسامتك	war_corpus	violence_reporting	HATE	NEUTRAL	OFFENSIVE	3	NO_MAJORITY	0	1.0
23052	باباتكم ديل كان منهم رجاء ما كان بقوا كيزان	old_twitter	hate_political	OFFENSIVE	HATE	HATE	2	HATE	2	1.0
23053	مع اني اكره فكرة انو زول يحاول يطلع ميزة في حميدتي زي انك تحاول تطلع فوائد الاصابة بالسرطان المقارنة بين حميدتي و البرهان كالمقانة بين البول و الغائط اكرمكم الله	war_corpus	violence_reporting	HATE	HATE	OFFENSIVE	2	HATE	2	0.614
23054	ما اعتقد ياخ لا حول ولا قوة الا بالله	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
23055	اي ياهو واحتمال برشلونه مستقبﻻ لكن ان شاء الله يكون غلط ده كمان الحته القريت فيها دي طوالي بغلطو وبعدلو	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
23056	الانتصارات مستمرة الجيش يتقدم على كافة المحاور قوات منطقة الكدرو العسكرية تواصل التقدم و تنفذ عمليات نوعية ناجحة دمرت على اثرها عدد ١٦ عربة واستلام اسلحة وقت_ل العشرات من مرتزقة مليشيا ال دقلو الارها_بية الثلاثاء ٢٧ فبراير ٢٠٢٤م السودان وزارة_الدفاع_السودانية ابراهيم الحوري	war_corpus	violence_incitement	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
23057	لمن تنزلو صور و تكتبو على الاقل نزلو صور ممكن	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	0.0
23058	سنجة تستعيد عافيتها وعودة الكهرباء للمؤسسات خلال هذا الاسبوع تابعنا علي تلغرام	war_corpus	humanitarian	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	0.0
23059	ترقية مراسل حربي اسيا الخليفة الى رتبة رقيب اول ممبروك يا نحلة دارفور	war_corpus	neutral_news	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
23060	امدرمان ستڪون حرة تماما جيشنا الابي يدك بقوة مواقع الميليشيا الدمو ية بمواقع عدة واسلحة متنوعة تشارك في عمليات الحصار والفتك	war_corpus	violence_incitement	HATE	HATE	NEUTRAL	2	HATE	2	1.0
23061	وقعت من السقالة كسرت سني دي، و مزرعتي و قصري الوارثم من أبوي إتحرقوا، انا منكم و فيكم #تسقط_بس #مدن_السودان_تنتفض	old_twitter	revolution_terms	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
23062	بحري بحري بحري يا جماااعه بحرررييي من الساعه وحده و لدي حسي #تسقط_بس	old_twitter	revolution_terms	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	0.0
23063	صباح الخير لمن في قلبه خير للناس	war_corpus	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
23064	بعديها بفتره طويله ماما رسلتني للمقص قال لي عاوزنو ليه قلت ليهو عاوزه اقص شعري الراجل هلع	old_twitter	threats	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
23065	حمدالله على السلامه البطل ناجي مصطفي تم فك سراحو والان حر	war_corpus	humanitarian	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
23066	معناتا ما تم حلها وغشونا يا صدر القرار وقبل اجراءات التسليم والتسلم اتمردو وده ما مشكله دايرين سبب التمرد الرئيسي بس ما يقولو لينا مستحقات او خرجو ضد العلمانيه	war_corpus	religious_sectarian	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
23067	حجة نسيبتنا ادها ولد في الحلة منشورات عن الغﻻء..وزعتهم بحماس ببت بيت..خمشوها ناس اﻻمن و اعتقال ساعة لحدي اهلها وسطو ناس #السودان #واقع	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	0.0
23068	لو تحدث الهادي ادريس عن قصف الجيش لمنزله لاحترمته واحترمه مئات الابالسه من رافعي شعار لا للحرب ولكن يظل الجبان جبان والمتلون منافق ، هذا النهج هو نهج من يريد الاستمرار في الحياد العدمي الذي يعتقد انه سيجنبه الصدام الذي لا محال سيقع فيه يوما	war_corpus	religious_sectarian	OFFENSIVE	OFFENSIVE	OFFENSIVE	1	OFFENSIVE	3	1.0
23069	لا لا ياخ! السخرية كلها كانت مبنية على انك محو امية في المتمة! *وش مدمع هنا*	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
23070	داعش دا شنو و لا منو	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
23071	يا جماعه داير زول بقدر يجيب حاجه من علي اكسبريس او امزون؟	war_corpus	profanity	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
23072	لا تكن ذلك الاحمق الذي يبخس مشاعر من احبوه ويسرف في حب اناس لا يعني لهم شيئا تشي جيفارا	war_corpus	dehumanizing	OFFENSIVE	OFFENSIVE	OFFENSIVE	1	OFFENSIVE	3	1.0
23073	مواطنة المانيه الملايش قالوا ليها انتي فلول ودولة 56ومن اهل علي كرتي والله جد جانب بسيط جدا من انتهاكات الملايش للاجانب كل يوم حنزل ليكم فيديو باذن الله	war_corpus	violence_reporting	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	2	1.0
23074	عبر طائرة مسيرة تم استهداف وقتل كل من اللواء محمد يحي عثمان محمد جمعة قائد ثاني النقل المكنيكي وخمس من معاونيه هم حمدان علي شقيفات رمضان علي احمد نصر الله احمد شقيفات حماده عبدالله شقيفات موسي بحر حمادي	war_corpus	hate_tribal	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
23075	الدعوات بالنصر علي الجنجويد الحراميه المرتزقة	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	3	0.517
23076	علا الجقول لو سمحتي علا دريمفيل	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
23077	الكلاب ديل نفشوهم زي القطن مقبرة اللصوص	war_corpus	dehumanizing	OFFENSIVE	HATE	HATE	2	HATE	2	1.0
23078	فوزيه: اها حنكلم الاسمو عبدالعظيم	old_telegram	hate_tribal	OFFENSIVE	NEUTRAL	OFFENSIVE	2	OFFENSIVE	2	1.0
23079	تشهد امدرمان في بعض الاحياء عودة تسعه طويله اصحي يا شرطة	war_corpus	threats	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	0.0
23080	بالنسبة ل #مليونية6ابريل رايكم شنو نكون شايلين صور الشهداء والمعتقليين المليونية دي لاازم تكون غيير بالجد لاااازم... لما نكون كتاار بنقدر نفرض راينا مش علي الجيش بس ...لكن علي العالم كلو وياريت الناس البتفلسفو سااي يجوا يشاركوا فيها #تسقط_بس	old_twitter	revolution_terms	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
23081	اي زول ينتقد الحكومه كوز وفتشو ليه صوره ويلا لكن مافي زول بقدر يرد على زول ينتقد بي غير شكراً حمدوك نبيل أديب كوز الصادق المهدي كوز واللسته طويله	old_twitter	hate_political	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	2	1.0
23082	متوفر Cipro drip 290 Zinco syrp 120 Diclofenac 75 tab 390 Ceftrixone 1g 260 Zirocin 500 250	war_corpus	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	0.0
23083	حريق القصر الجمهوري غالبا مقصود لاخفاء ادلة فساد #تسقط_بس	old_twitter	violence_reporting	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
23084	يا ساتر ،مين قال كدا ، يبدوا انو انت ما داير تناقش و ماخد الموضوع عاطفي أكتر من اللازم ، على العموم أنا آسف اذا ضايقتك	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
23085	الوحوش بنجيبك يا دعامي وبنجيبك يا قحاتي جيش_واحد_شعب_واحد الجيش_صاحي معرڪة_الڪرامة انهاء_التمرد الخرطوم_مقبرة_الجنجويد	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	3	0.832
23086	تتواصل الاستسلامات الفردية والجماعية بمحور الجيلي الله اكبر ولله الحمد مروان الشيخ	war_corpus	humanitarian	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
23087	معقولة الأيادي البيضاء خلف القضبان ومن يده ملطخة بالدماء حر طليق تسقط بس وتسقط بس #تسقط_بس	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.0
23088	شنو التفاهات دي اين المسؤول مفروض اي جنجويدي يحظرو طول	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	3	1.0
23089	بالصور حميدتي يزور المتحف التذكاري للابادة الجماعية بالعاصمة الرواندية كيجالي انضم للراى السودانى علي تلغرام عبر الرابط تابع قناتنا على واتساب	war_corpus	violence_incitement	HATE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	0.811
23090	افراد من المليشيا وضباط يجلون اسرهم من الرياض والمعمورة الى كردفان ودارفور مصدر موثوق ومن على الارض هناك الصحفي لؤي عبدالرحمن تابعونا على الرابط قناة التلغرام _ قناة الواتساب	war_corpus	hate_tribal	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
23091	باين عليهم بهظرووووو اجي اجي دا مالو زعلان ليهم كدا ومضايق اكتر منووو	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	0.0
23092	الواثق البرير للجزيرة مباشر تواصلت مع الفريق البرهان وهو حريص على انهاء الحرب وفقا لرؤيته وشروطه ___ بالله انت مصدق الزول ده ؟	war_corpus	neutral_news	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
23093	بناءً على كده مفروض الجخنون اسي يكون بقى مشتل	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
23094	زوجي المستقبلي البتعملو امي يوم العيد دا انا ولا بقدر اعمل زيو ولا بكذب عليك	war_corpus	profanity	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
23095	عبد الرحمن المهدي متوسطا رئيس البنك الدولي جيم يونق كيم،ومديرة صندوق النقد كريستين لاقارد،بعد ترؤسه اجتماع لسياسات منظمات المجتمع المدنى.	old_twitter	hate_tribal	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
23096	بالمناسبه كان عندنا مسؤولين وصفونا بالمندسين و العملاء و المخربين ، بعدها قلنالهم #تسقط_بس ، و أول ماسقطوا صارو مندسّين من المحاكمات عن الثوره السودانيه اتحدث الموضوع عادي ، كلّ المسؤولين دارسين في نفس المدرسة و بيغشّو من بعض #العراق_ينتفض	old_twitter	hate_political	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	2	1.0
23097	كميه من الشباب في بحري تم نهب تلفوناتهم من قبل الجنجويد	old_twitter	hate_tribal	HATE	HATE	HATE	1	HATE	3	1.0
23098	عشان كدا بقولو القصار قدام	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
23099	اصابات في شمبات بحري جراء اشتباكات بين الجيش والدعم السريع تابعنا علي تلغرام	war_corpus	violence_reporting	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
23100	مبروك الله اكبر ولله الحمد، اصطياد ناقلت جند بطريق الجيلي بعد الفتك بجميع المجموعة التي كانت بداخلها الكدرو مقبرة الجنجويد انت ادعم وانحنا بنجغم نصر من الله وفتح قريب	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	3	0.967
23101	الشرطة تطلق اكثر من عبوة غاز مسيل للدموع في ودنوباوي بطريقة طائشة تستهدف المواطنين	old_twitter	hate_tribal	OFFENSIVE	NEUTRAL	OFFENSIVE	2	OFFENSIVE	2	1.0
23102	كهارب العينين دمار و نعومة اللون السمار	war_corpus	violence_reporting	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
23103	دفاتر الحضور الثوري التي اعلنتها قوى اعلان الحرية والتغيير، فالاضراب العام والعصيان المدني الشامل ستكون حين الحوجة هي اسلحتنا الحاسمة، ونحن من هنا ندعو كل جماهير الولاية للانتظام معنا عبر النقابات الشرعية والمكونات الثورية الاخرى استعدادا للدفاع عن اهدافنا	war_corpus	neutral_news	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
23104	ازيك ؟ انا عارفة انك بتحاول وعارفة ان الفترة دي صعبة عليك لكن ماتقلقي كل شئ صعب هيعدي بس انت كون على يقين ب دا واطمن لعل في الاقدار التي تقلقك خيرا تجهله	war_corpus	gender_hate	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
23105	كل يوم وكل ساعة تزداد الشوارع القاً وابداعاً وجمالاً بشموخ وعزة وكبرياء الشعب الأصيل التحية لشرفاء الجيش وهم يعلنون مخالفتهم للأوامر ووقوفهم مع الحق والشعب وحمايتهم له بالدم التحية لم يقفون خلف الدعم المادي للإعتصام #اعتصام_القياده_العامه #مدن_السودان_تنتفض #تسقط_بس	old_twitter	revolution_terms	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
23106	اي ياخ.. الناس بتصيح تقول كانت مشتاقة للصيام	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
23107	الحمد لله، ضربات موفقة عبر المسيرات دمرت تجمعات ومتحركات المليشيا في التكينة، وتقدمات كبيرة لقواتنا في امدرمان، شرق_الجزيرة، و بحري ابطال تايغر 2 انتشروا في محاور استراتيجية جديدة البشريات قادمة، وسينتصر الحق باذن الله	war_corpus	profanity	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
23108	وأخبره ;أليس الله بكافٍ عبده;	old_telegram	hate_tribal	OFFENSIVE	NEUTRAL	OFFENSIVE	2	OFFENSIVE	2	1.0
23109	من معارك تحرير الزرق مشتركة فوق	war_corpus	hate_tribal	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
23110	عبدالفتاح البرهان قتل المتظاهرين تصرف فردي وليس تصرف مؤسسة صدقت تصرف افراد موجودين في راس الدولة	war_corpus	hate_tribal	OFFENSIVE	OFFENSIVE	NEUTRAL	2	OFFENSIVE	2	1.0
23111	مشتركة سم الجنجويد توربوروا حديد سيطرة القوة المشتركة على قاعدة الزرق العسكرية تماما	war_corpus	hate_tribal	HATE	HATE	NEUTRAL	2	HATE	2	1.0
23112	انت يا فلنقاي مناوي يا خاين الوطن شنو قاعد تعمل هنا يا عميل ايران عبد	war_corpus	hate_political	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	2	1.0
23113	ياجارية ومن أين علمت أنه يحبك	old_telegram	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
23114	مسيرات تضرب تجمعات للجنحويد في بري وشرق النيل جبره والمزرعه الصينيه الجيش شغال شيلوا الصبر والدعوات	war_corpus	violence_incitement	HATE	HATE	HATE	1	HATE	3	1.0
23115	روشتة سريعة كدا حبات عند اللزوم.	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
23116	الحمدلله انك اتخطيتي وانا ما عملت شي والله ياخ بس اهم شي انك عرفتي تتخطي	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
23117	طوفان نفاقه وظلمه وطغيانه سيغرقه باذن الله هو وحثالته المتكبرة المتجبرة ومن كثر سوادهم قولا وفعلا فاخذناه وجنوده فنبذناهم في اليم فانظر كيف كان عاقبة الظالمين عبادة_الهوى عقلية_بعثية	war_corpus	violence_incitement	HATE	HATE	HATE	1	HATE	3	0.811
23118	الجنجويد في الكلاكلة طالبين الفزع كلمناك_مافي_فزع_بل_بس	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	3	1.0
23119	قتلنا 900 وخاشين للالف سفاح الفاشر يصور جرائمه ويفتخر بقتل المدنيين	war_corpus	violence_reporting	NEUTRAL	HATE	HATE	2	HATE	2	1.0
23120	ما فهمتك معليش صيغها تاني	old_twitter	violence_incitement	HATE	NEUTRAL	OFFENSIVE	3	NO_MAJORITY	0	1.0
23121	فمهل الكافرين امهلهم رويدا #اعيدوا_الدعم_للادويه2	old_twitter	religious_sectarian	OFFENSIVE	HATE	HATE	2	HATE	2	1.0
23122	أنا ما قلت لك تشجعه بس على الأقل لا تتمنى له الفشل و المدرب هو من عامل ريو بطريقة وقحة و ليس المنتخب و في فرق	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	0.0
23123	المجلس العسكري بهددنا بعدم الأمان لوجود جيوش مسلحة فحين إنه الأسلحة الوحيدة القتلتنا هي أسلحة قوات "المفترض" انها نظامية دعم سريع_أمن_عسكر_شرطة من أمن العقاب أساء الأدب يسقط المجلس العسكري الإنقلابي رص العساكر رص الليلة تسقط بس #مواكب_السلطه_المدنيه #اعتصام_القياده_العامه	old_twitter	threats	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	2	0.88
23124	اليوم الخميس 2020 12 31 نهاية اسبوع ،،، نهاية شهر ،،، نهاية سنة ،،، وان شاء الله نهاية وباء ،،، نهاية اوجاع ،،، نهاية احزان ،،، يارب انك سميع مجيب الدعاء اللهم ارحمنا برحمتك و تجاوز عنا ذنوبنا	war_corpus	dehumanizing	HATE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	0.82
23125	اين انت يااافارسي احلامي هل؟؟ حصانك مريض ام ماذا!!!!	old_telegram	dehumanizing	OFFENSIVE	OFFENSIVE	OFFENSIVE	1	OFFENSIVE	3	1.0
23126	سلافه بس انت كنت بتعاملني بي حب	old_telegram	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
23127	كل عام ونحن نشهد ان لا اله الا الله وان محمد رسول الله صلوا علي من مر ع هجرته 1444عام	war_corpus	violence_incitement	HATE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
23128	البوابة الاخبارية بالفيديو انتهاك جديد لمليشيا الدعم السريع التابعة لتنسيقية حمدوك لحرمة بيت الله عز وجل بصيانة سيارتهم القتالية داخل المسجد	war_corpus	violence_reporting	NEUTRAL	HATE	NEUTRAL	2	NEUTRAL	2	1.0
23129	جيش الاحتلال يقول انه رصد و قتل 5 مسلحين اثناء خروجهم من احد الانفاق المحاصرة في رفح جنوب قطاع غزة	war_corpus	violence_reporting	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
23130	اسرع هجمه مرتده في التاريخ من داخل الاحتياطي المركزي الابيض كنقو_فوق	war_corpus	religious_sectarian	OFFENSIVE	OFFENSIVE	OFFENSIVE	1	OFFENSIVE	3	1.0
23131	يارب غير حالنا للاحسن وبدل وضعنا للافضل وارزقنا الفرج فقد مسنا الضيق وحصارنا الجنجويد الملاقيط وليس لنا الا انت ياذو العرش القوي المجيد	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	3	1.0
23132	ربنا يرحمك ويغفر ليك يا عمو طارق	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
23133	الحركة الشعبية و مالك عقار تحت حزمتي انت قاعد مع الانقلابيين و مشارك في كل قرار اصدرو لانو اصدار القرارات بالتصويت انت شريك اصيل في القتل الا لو كنت قاعد ديكور ساي برضو تحت جزمتي	war_corpus	hate_political	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	2	1.0
23134	والله يامريم كنت مشتاق ليها شوق ماعادي لكن بمنظرها الشفتو طممت بطني منها لدرجه حتي شوقي نسيتو، اي راجل في مكاني كان بكون بستمتع بالمنظر الشافو دا لكن انا رجعتها تغير لاني بحبها بالجد وبخاف عليها	old_telegram	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
23135	مناشدة من المهندس عبدالله مسار للشيخ موسى هلال	old_twitter	hate_tribal	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
